,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_paraguay_beef,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_emissions_cattle_deforestation_5_year_total_exposure,land_use,department_trase_id
351,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,84.6468719371108,287565.695,3.4459741565597812,1313.8616592088138,30.185945761490885,PY-13
352,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,84.61710797348913,215620.147,9.822353893562616,3745.3935114932738,124.24086763101808,PY-01
353,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,84.25183423406814,165511.21,3.4298921716689144,1307.7300103942507,30.045071250656637,PY-13
354,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{UNKNOWN},CONCEPCION,VILLETA,SANEGO,SANEGO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,82.78914079951733,154123.02,9.61016346400797,3664.482492946508,121.55691596764484,PY-01
355,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,CONGO,CONGO,82.11732506569385,155630.00200000004,612.5196970510157,136285.6974665378,2232.8903908425127,PY-16
356,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,NETHERLANDS,EUROPEAN UNION,81.7819205842235,360533.96700000006,610.0178881913698,135729.04473029706,2223.770251540343,PY-16
357,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,KAZAKHSTAN,KAZAKHSTAN,81.78184921110345,185130.031,610.0173558135575,135728.92627617743,2223.7683108006295,PY-16
358,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHILE,CHILE,79.81673858695173,183578.285,3.2493394278748053,1238.889874990317,28.463470494631704,PY-13
359,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},AMAMBAY,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),ITALY,EUROPEAN UNION,78.73998172965867,479445.489,3.2055046562144045,1222.1767996136082,28.079487916791024,PY-13
360,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CAAGUAZU,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,78.28074839595793,251982.321,2.701468627144508,1030.1464678213838,19.20191238576924,PY-05
361,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),PORTUGAL,EUROPEAN UNION,78.11209756248968,362427.90100000007,2.695648486881519,1027.9270835672417,19.16054310156588,PY-05
362,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CAAGUAZU,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,77.37398120013202,304049.224,2.670176091216556,1018.2137379605052,18.979486507052965,PY-05
363,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SWITZERLAND,SWITZERLAND,77.0268168539591,538681.785,574.5491890590293,127837.25541681932,2094.47201370475,PY-16
364,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,MARIANO ROQUE ALONSO,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,76.87786801521058,202820.23,60.11772400921453,18097.549068143988,483.0564461162835,PY-15
365,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA NEULAND,COOPERATIVA NEULAND,VIETNAM,VIETNAM,76.863360056,161240.0,60.10637893019145,18094.133800389165,482.9652864184719,PY-15
366,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{UNKNOWN},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,TRANS BUSINESS,TRANS BUSINESS,RUSSIAN FEDERATION,RUSSIAN FEDERATION,76.8607521919981,326142.55000000005,60.1043396066206,18093.51989227808,482.9489000962542,PY-15
367,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,RUSSIAN FEDERATION,RUSSIAN FEDERATION,76.8556599943944,178810.26,60.10035755901648,18092.321155913804,482.916903646029,PY-15
368,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,76.48349506118679,251201.53900000005,570.4965083409971,126935.53352783296,2079.698298057704,PY-16
369,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,CHINA (HONG KONG),CHINA (HONG KONG),76.4234583944721,257809.488,570.048690041039,126835.8939086633,2078.065813121082,PY-16
370,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,KUWAIT,KUWAIT,76.11138521617215,348214.941,567.7209112382454,126317.96287850392,2069.580086138278,PY-16
371,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAZAPA,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),ITALY,EUROPEAN UNION,75.9996325607997,462759.5900000001,6.477448683156959,2469.847458905753,53.810114626118505,PY-06
372,2019,MATA ATLANTICA,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GEORGIA,GEORGIA,75.86592088342643,26451.144,2.6181329296870457,998.3682070943736,18.609566154128345,PY-05
373,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,LUQUE,JBS PARAGUAY,MINERVA,NETHERLANDS,EUROPEAN UNION,75.73631947029888,437085.691,335.1945600748435,76896.07957606911,1457.2674396194068,PY-17
374,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,75.41718966214637,329748.06299999997,3.070233791145979,1170.601484435144,26.89454606564786,PY-13
375,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,74.81773755985418,248134.412,558.0714898779571,124170.96560385812,2034.403910847407,PY-16
376,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,KUWAIT,KUWAIT,73.67071823823396,148711.30599999998,549.5157809964462,122267.31947157667,2003.214774823948,PY-16
377,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,VILLA HAYES,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,URUGUAY,URUGUAY,73.47798199033353,275582.726,2.9912886468264785,1140.50172349972,26.203004650566392,PY-13
378,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{NONE},SAN PEDRO,CIUDAD DEL ESTE,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,SWITZERLAND,SWITZERLAND,73.14955583329426,483425.355,5.399900211613783,2059.0305219934085,102.2353376380168,PY-02
379,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CAAZAPA,VILLETA,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,72.7924857215941,318272.01200000005,6.204103558051466,2365.6211198532237,51.5393544497139,PY-06
380,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,72.61859172476153,224801.64999999997,56.78701254284628,17094.88778666916,456.2935958836965,PY-15
381,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},ALTO PARAGUAY,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,VIETNAM,VIETNAM,72.57821672472924,348316.483,321.21739736247395,73689.6163926032,1396.5013456993545,PY-17
382,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,SWITZERLAND,SWITZERLAND,72.26282168000822,514420.612,5.334441496418207,2034.0705250978576,100.99601957895764,PY-02
383,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,NETHERLANDS,EUROPEAN UNION,71.94500541177665,317168.123,56.260274781955225,16936.321197017343,452.0611656810448,PY-15
384,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,KAZAKHSTAN,KAZAKHSTAN,71.94493952889661,162862.169,56.26022326220187,16936.305687759803,452.0607517107994,PY-15
385,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,ALBANIA,ALBANIA,71.83185705553423,332981.85,56.17179389885722,16909.685339625048,451.35020628191654,PY-15
386,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},BOQUERON,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,VIETNAM,VIETNAM,71.43967255715174,342852.398,532.8742327775994,118564.5732303572,1942.5493737184709,PY-16
387,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,COLOMBIA,COLOMBIA,71.09822339021191,45778.745,530.3273361254619,117997.88845551174,1933.2648705614183,PY-16
388,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),AUSTRIA,EUROPEAN UNION,71.01099839014212,398360.479,2.450589554443805,934.4791748548498,17.418675695541985,PY-05
389,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,70.19661103130284,178342.95300000004,2.8577040350843386,1089.5693335123524,25.032833993034913,PY-13
390,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,LIMPIO,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,TAIWAN,TAIWAN,70.09201509642664,239807.17100000003,522.821947965454,116327.93879500544,1905.9045927079717,PY-16
391,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA NEULAND,COOPERATIVA NEULAND,CHINA (HONG KONG),CHINA (HONG KONG),70.000000056,208957.0,54.73930004379145,16478.454313182763,439.8398671578768,PY-15
392,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO NORTE,FRIGORIFICO NORTE,VIETNAM,VIETNAM,69.77831672248931,217818.65,308.8255719335604,70846.84115764197,1342.6275486097734,PY-17
393,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},ALTO PARAGUAY,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CHINA (HONG KONG),CHINA (HONG KONG),69.39693255551755,184392.10600000003,307.13763807353513,70459.61680534143,1335.2892103804872,PY-17
394,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,CHINA (HONG KONG),CHINA (HONG KONG),69.0192083885487,186071.62,514.8197969068559,114547.45933695004,1876.7334063921044,PY-16
395,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,68.71638672163978,102434.848,512.5610258676488,114044.88254149735,1868.4992415597876,PY-16
396,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,KOSOVO,KOSOVO,68.60006845397966,98871.43,511.6933986037106,113851.83538337969,1865.3363774269149,PY-16
397,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},BOQUERON,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CHINA (HONG KONG),CHINA (HONG KONG),68.30829505464663,181499.524,509.51703747621366,113367.59480201062,1857.402631178447,PY-16
398,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CAAGUAZU,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,67.85205088761498,135491.752,2.3415742761315927,892.9085629426936,16.643800206769797,PY-05
399,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SWITZERLAND,SWITZERLAND,67.76186115952896,473887.915,52.98909780814006,15951.581891432044,425.7766855276316,PY-15
400,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,VILLA HAYES,COOPERATIVA NEULAND,COOPERATIVA NEULAND,URUGUAY,URUGUAY,67.255440049,130950.0,52.593081563917515,15832.367075340517,422.5946256161629,PY-15
401,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,ISRAEL,ISRAEL,67.04050813332341,290718.259,500.06051340711,111263.5171950834,1822.929647164492,PY-16
402,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,66.98741339480473,227572.284,5.709337243639208,2176.9670086163737,47.42918185029314,PY-06
403,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,COLOMBIA,COLOMBIA,66.87459255349967,54706.401000000005,295.9742404692044,67898.65188296845,1286.756036570375,PY-17
404,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA CHORTITZER,COOPERATIVA CHORTITZER,RUSSIAN FEDERATION,RUSSIAN FEDERATION,66.8423333868072,127326.66,52.27003628514937,15735.119085998094,419.9989001979408,PY-15
405,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,66.67479088667316,130981.425,5.682692427271155,2166.8073554537377,47.20783534596884,PY-06
406,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,LUQUE,JBS PARAGUAY,MINERVA,SWITZERLAND,SWITZERLAND,65.9123859703415,469976.384,291.71569695139715,66921.71090531553,1268.2419031449483,PY-17
407,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,GERMANY,EUROPEAN UNION,65.24958498121862,381900.9110000001,486.70187434170816,108291.2185882022,1774.2318225108877,PY-16
408,2019,MATA ATLANTICA,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GEORGIA,GEORGIA,65.19300218626572,22729.962,2.6540071190028773,1011.9049181745168,23.24849557920407,PY-13
409,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,64.79843823448992,245377.38199999995,2.637944420526085,1005.7806227755174,23.10779001294768,PY-13
410,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,TAIWAN,TAIWAN,64.51942698260665,208388.064,3.058220838975555,1166.02089220046,25.258934900779103,PY-07
411,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,ALBANIA,ALBANIA,64.22410838471261,92719.79,50.22261051576142,15118.771928224764,403.54747539523447,PY-15
412,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,64.1192967179621,118819.274,,,,PY-14
413,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,SAN ANTONIO,COOPERATIVA NEULAND,COOPERATIVA NEULAND,GERMANY,EUROPEAN UNION,63.2706238540968,472480.14,49.47699514766517,14894.3154816032,397.556325267411,PY-15
414,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,LIBERIA,LIBERIA,63.20772505056618,51321.32,2.1812985914950387,831.7909068844327,15.50456815238412,PY-05
415,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,ANGOLA,ANGOLA,62.85038715859062,200285.67,49.14837425414628,14795.38903614489,394.9157988077191,PY-15
416,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,COLOMBIA,COLOMBIA,62.54636838337043,40272.375,48.91063461211185,14723.821043376209,393.005519127728,PY-15
417,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{NONE},ITAPUA,CIUDAD DEL ESTE,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,LEBANON,LEBANON,62.38248419936974,199560.453,2.9569297510501262,1127.4012074446896,24.422335737196608,PY-07
418,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,LIMPIO,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,TAIWAN,TAIWAN,61.66118607556422,210962.619,48.21843089923047,14515.443383285448,387.44354100823494,PY-15
419,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,61.17754504894204,90443.192,456.32820272366257,101533.0734362755,1663.5070902009463,PY-16
420,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,60.74196068193451,180674.442,453.07914408340406,100810.15754470634,1651.6629130225706,PY-16
421,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,60.45102171502748,90113.752,47.27209447093434,14230.562838848398,379.8395619917799,PY-15
422,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,GERMANY,EUROPEAN UNION,60.409679003852425,298326.468,450.60062846405555,100258.68755689876,1642.627687320212,PY-16
423,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,LEBANON,LEBANON,59.90769949748669,225442.38,2.8396249561808693,1082.6759083983784,23.45347366569743,PY-07
424,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,59.4731524914101,226627.937,6.903643541202883,2632.450633022887,87.32272046687812,PY-01
425,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,59.40556900952087,129594.284,4.385319104282831,1672.1616197608655,83.0264563616471,PY-02
426,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,59.18164838067865,136924.43099999995,4.368789283461699,1665.8586503984702,82.71350024273404,PY-02
427,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},ALTO PARAGUAY,VILLETA,FRIGORIFICO NORTE,FRIGORIFICO NORTE,RUSSIAN FEDERATION,RUSSIAN FEDERATION,59.15714171399239,161284.66999999998,261.81826936920464,60063.02271548718,1138.2620259829202,PY-17
428,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,59.01868254721493,125594.14499999996,2.40265056649712,916.0691045194548,21.046669646676214,PY-13
429,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,CHINA (HONG KONG),CHINA (HONG KONG),58.82112088039023,188580.2,438.7514463365012,97622.243278557,1599.4324643105017,PY-16
430,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,LOMA PLATA,COOPERATIVA CHORTITZER,COOPERATIVA CHORTITZER,SWITZERLAND,SWITZERLAND,58.76040541641082,378232.92,45.9500494315791,13832.58079005426,369.2166984545854,PY-15
431,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,NETHERLANDS,EUROPEAN UNION,58.57981906963924,302751.364,4.32436224372077,1648.9182205305913,81.87237110512466,PY-02
432,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,SPAIN,EUROPEAN UNION,58.47753864348473,270968.33900000004,2.771835331701177,1056.8294693805133,22.893575018137888,PY-07
433,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),BRAZIL,BRAZIL,58.314981713318645,286756.6269999999,2.0124500189266263,767.4041659538566,14.304400412384146,PY-05
434,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,GERMANY,EUROPEAN UNION,57.40121003214055,335964.99899999995,44.88717223303359,13512.617375418991,360.67629392914586,PY-15
435,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,TAIWAN,TAIWAN,57.12443330793889,180300.661,2.325535679966192,886.6671739871688,20.371160871372457,PY-13
436,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,56.79634342809987,229658.233,,,,PY-14
437,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,55.19111671081955,45282.954,244.2653962499123,56036.26545585751,1061.9504341038512,PY-17
438,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,55.153785877456365,177537.636,2.2453106230712487,856.0794151783969,19.66840771475537,PY-13
439,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,SANEGO,SANEGO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,55.07527587739356,124028.876,1.9006477705288516,724.7708034471833,13.509715270867142,PY-05
440,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},AMAMBAY,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),PORTUGAL,EUROPEAN UNION,55.034961710694624,255353.601,2.2404732912423784,854.2350644856544,19.62603379388929,PY-13
441,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,54.5149085084377,214222.095,2.219301925378499,846.1629650972471,19.440577469312046,PY-13
442,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,54.32532504346027,44572.596000000005,405.2169455251736,90160.81329635793,1477.1851880452334,PY-16
443,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,LIBERIA,LIBERIA,54.3155783767858,44101.369,2.21118719571895,843.0690265793885,19.369494292757743,PY-13
444,2019,CHACO SECO,PARAGUAY,BEEF,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,ANGOLA,ANGOLA,54.111059,116511.24800000002,239.48526603279,54939.66868090467,1041.1686883589389,PY-17
445,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,RUSSIAN FEDERATION,RUSSIAN FEDERATION,54.085826709935326,126880.919,3.992615727727426,1522.4202899714028,75.59147409894106,PY-02
